date,open,high,low,close,volume,ticker
2023-07-26 08:00:00,1.00000000,1.00000000,1.00000000,1.00000000,11.00000000,FDUSDUSDT
2023-07-26 08:15:00,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,FDUSDUSDT
2023-07-26 08:30:00,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,FDUSDUSDT
2023-07-26 08:45:00,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,FDUSDUSDT
2023-07-26 09:00:00,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,FDUSDUSDT
2023-07-26 09:15:00,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,FDUSDUSDT
2023-07-26 09:30:00,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,FDUSDUSDT
2023-07-26 14:00:00,1.00000000,1.05000000,1.00000000,1.00020000,2653452.00000000,FDUSDUSDT
2023-07-26 14:15:00,1.00020000,1.00040000,1.00020000,1.00020000,489015.00000000,FDUSDUSDT
2023-07-26 14:30:00,1.00020000,1.00030000,1.00020000,1.00030000,91971.00000000,FDUSDUSDT
2023-07-26 14:45:00,1.00020000,1.00050000,1.00020000,1.00030000,507919.00000000,FDUSDUSDT
2023-07-26 15:00:00,1.00030000,1.00040000,1.00030000,1.00040000,66618.00000000,FDUSDUSDT
2023-07-26 15:15:00,1.00040000,1.00040000,1.00030000,1.00030000,44628.00000000,FDUSDUSDT
2023-07-26 15:30:00,1.00030000,1.00050000,1.00030000,1.00050000,86742.00000000,FDUSDUSDT
2023-07-26 15:45:00,1.00050000,1.00140000,1.00050000,1.00130000,22320.00000000,FDUSDUSDT
2023-07-26 16:00:00,1.00130000,1.00140000,1.00040000,1.00040000,25605.00000000,FDUSDUSDT
2023-07-26 16:15:00,1.00040000,1.00120000,1.00040000,1.00060000,18644.00000000,FDUSDUSDT
2023-07-26 16:30:00,1.00110000,1.00110000,1.00040000,1.00090000,23402.00000000,FDUSDUSDT
2023-07-26 16:45:00,1.00090000,1.00110000,1.00070000,1.00070000,11273.00000000,FDUSDUSDT
2023-07-26 17:00:00,1.00080000,1.00120000,1.00070000,1.00120000,11951.00000000,FDUSDUSDT
2023-07-26 17:15:00,1.00120000,1.00120000,1.00060000,1.00060000,35739.00000000,FDUSDUSDT
2023-07-26 17:30:00,1.00060000,1.00070000,1.00060000,1.00060000,21968.00000000,FDUSDUSDT
2023-07-26 17:45:00,1.00060000,1.00070000,1.00060000,1.00060000,27318.00000000,FDUSDUSDT
2023-07-26 18:00:00,1.00060000,1.00070000,1.00030000,1.00030000,55714.00000000,FDUSDUSDT
2023-07-26 18:15:00,1.00030000,1.00060000,1.00030000,1.00040000,9720.00000000,FDUSDUSDT
2023-07-26 18:30:00,1.00040000,1.00070000,1.00030000,1.00030000,11550.00000000,FDUSDUSDT
2023-07-26 18:45:00,1.00030000,1.00070000,1.00030000,1.00070000,6068.00000000,FDUSDUSDT
2023-07-26 19:00:00,1.00080000,1.00080000,1.00070000,1.00070000,7141.00000000,FDUSDUSDT
2023-07-26 19:15:00,1.00040000,1.00040000,1.00030000,1.00040000,8648.00000000,FDUSDUSDT
2023-07-26 19:30:00,1.00030000,1.00040000,1.00030000,1.00030000,4906.00000000,FDUSDUSDT
2023-07-26 19:45:00,1.00030000,1.00070000,1.00030000,1.00030000,15673.00000000,FDUSDUSDT
2023-07-26 20:00:00,1.00030000,1.00060000,1.00030000,1.00040000,5047.00000000,FDUSDUSDT
2023-07-26 20:15:00,1.00040000,1.00050000,1.00030000,1.00040000,9222.00000000,FDUSDUSDT
2023-07-26 20:30:00,1.00040000,1.00050000,1.00040000,1.00040000,6258.00000000,FDUSDUSDT
2023-07-26 20:45:00,1.00040000,1.00050000,1.00030000,1.00050000,3796.00000000,FDUSDUSDT
2023-07-26 21:00:00,1.00040000,1.00050000,1.00040000,1.00050000,6081.00000000,FDUSDUSDT
2023-07-26 21:15:00,1.00050000,1.00050000,1.00040000,1.00050000,4421.00000000,FDUSDUSDT
2023-07-26 21:30:00,1.00050000,1.00050000,1.00040000,1.00040000,1825.00000000,FDUSDUSDT
2023-07-26 21:45:00,1.00040000,1.00050000,1.00040000,1.00050000,5056.00000000,FDUSDUSDT
2023-07-26 22:00:00,1.00040000,1.00050000,1.00040000,1.00050000,4891.00000000,FDUSDUSDT
2023-07-26 22:15:00,1.00050000,1.00050000,1.00040000,1.00050000,5309.00000000,FDUSDUSDT
2023-07-26 22:30:00,1.00040000,1.00040000,1.00040000,1.00040000,14801.00000000,FDUSDUSDT
2023-07-26 22:45:00,1.00040000,1.00050000,1.00040000,1.00040000,3410.00000000,FDUSDUSDT
2023-07-26 23:00:00,1.00040000,1.00050000,1.00040000,1.00050000,1750.00000000,FDUSDUSDT
2023-07-26 23:15:00,1.00050000,1.00080000,1.00040000,1.00040000,6081.00000000,FDUSDUSDT
